gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,True,False,58,True,True,DSL,True,False,False,True,False,False,One year,True,Bank transfer (automatic),61.05,3540.9,False
Female,1,False,False,71,True,True,Fiber optic,False,False,True,False,True,True,Two year,False,Bank transfer (automatic),104.05,7387.55,False
Female,0,False,False,35,True,False,Fiber optic,False,False,True,True,True,True,One year,True,Electronic check,99.25,3473.75,False
Male,0,False,False,3,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,False,Credit card (automatic),85.7,257.1,False
Male,0,False,False,38,True,True,Fiber optic,True,True,False,False,True,True,One year,True,Electronic check,104.85,3984.3,False
Male,0,True,True,35,True,True,DSL,True,True,True,True,False,False,Two year,True,Credit card (automatic),69.15,2420.25,False
Male,0,False,False,7,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,90.45,633.15,True
Female,0,False,False,47,True,False,DSL,False,False,True,True,True,True,Two year,False,Mailed check,74.45,3499.15,False
Female,0,False,False,14,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,50.45,706.3,False
Female,1,True,False,20,True,False,DSL,False,True,False,False,False,True,Month-to-month,True,Electronic check,60.0,1200.0,False
Male,0,True,False,66,True,True,DSL,True,True,False,True,True,True,Two year,False,Electronic check,85.25,5626.5,False
Male,0,True,False,15,True,False,No,,,,,,,Month-to-month,True,Credit card (automatic),19.45,291.75,False
Female,0,False,False,42,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.75,871.5,False
Female,0,True,False,17,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,78.9,1341.3,False
Male,0,False,False,37,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Credit card (automatic),104.5,3866.5,False
Female,0,False,False,12,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,49.4,592.8,False
Male,0,True,False,53,True,False,Fiber optic,False,True,False,False,True,True,One year,True,Bank transfer (automatic),94.25,4995.25,True
Female,0,False,False,60,True,True,No,,,,,,,Two year,False,Mailed check,25.0,1500.0,False
Male,0,True,True,18,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),25.55,459.9,False
Male,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.9,74.9,True
Female,0,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.15,210.45,False
Female,0,False,True,9,True,False,DSL,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),69.4,624.6,False
Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,80.25,80.25,True
Male,0,True,False,56,True,True,Fiber optic,True,True,True,False,False,False,One year,True,Electronic check,93.15,5216.4,False
Male,0,True,True,17,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.0,1173.0,True
Female,0,True,True,11,True,True,DSL,False,False,False,True,False,True,Month-to-month,True,Electronic check,66.35,729.85,True
Male,0,False,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.55,486.85,False
Female,0,True,True,69,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.2,1393.8,False
Male,0,False,False,19,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),86.0,1634.0,True
Female,0,True,True,3,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.3,240.9,True
Male,0,True,True,54,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.4,1101.6,False
Male,0,True,False,62,True,True,No,,,,,,,One year,True,Credit card (automatic),23.75,1472.5,False
Male,0,False,False,24,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),90.55,2173.2,True
Female,0,True,True,62,True,True,DSL,False,False,False,False,True,True,Month-to-month,True,Credit card (automatic),70.45,4367.9,False
Male,0,False,False,17,True,True,DSL,True,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),65.75,1117.75,False
Male,0,False,False,9,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.6,221.4,False
Male,0,True,True,64,True,False,DSL,True,False,True,True,True,False,Two year,False,Mailed check,69.25,4432.0,False
Female,0,False,False,2,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,75.9,151.8,True
Male,0,True,True,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.85,45.85,True
Female,0,True,False,16,False,,DSL,False,False,False,True,True,True,Month-to-month,True,Electronic check,49.95,799.2,True
Female,0,True,False,72,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.65,1774.8,False
Male,0,False,False,30,True,True,Fiber optic,True,True,True,False,False,False,One year,False,Bank transfer (automatic),90.4,2712.0,False
Female,0,True,False,49,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Mailed check,100.85,4941.65,False
Male,0,True,False,61,True,True,DSL,True,False,True,True,False,True,Two year,False,Credit card (automatic),75.35,4596.35,False
Male,0,True,True,47,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,False,Electronic check,87.2,4098.4,False
Male,0,False,False,20,True,False,DSL,True,False,True,False,False,True,Month-to-month,False,Credit card (automatic),64.4,1288.0,False
Male,0,True,True,34,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Electronic check,78.3,2662.2,True
Female,0,True,True,70,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),24.7,1729.0,False
Male,0,False,True,54,True,False,Fiber optic,True,True,False,True,True,True,One year,True,Electronic check,105.85,5715.9,False
Male,1,True,False,61,True,True,Fiber optic,False,True,True,True,True,False,One year,True,Mailed check,98.3,5996.3,False
Male,0,False,False,3,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.95,230.85,True
Male,0,False,False,13,True,False,No,,,,,,,One year,False,Mailed check,19.45,252.85,False
Female,1,False,False,16,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,96.15,1538.4,True
Female,0,True,True,3,True,False,DSL,False,True,False,False,True,False,Month-to-month,True,Credit card (automatic),58.7,176.1,False
Male,0,False,False,25,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.15,503.75,False
Male,0,False,False,30,True,True,DSL,True,False,False,False,False,True,Month-to-month,True,Mailed check,64.5,1935.0,False
Female,0,True,False,21,False,,DSL,True,False,False,False,False,False,Month-to-month,False,Electronic check,28.5,598.5,False
Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,45.3,45.3,True
Female,0,False,False,15,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.4,291.0,True
Male,1,True,False,23,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,90.45,2080.35,False
Female,0,True,True,45,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Electronic check,105.15,4731.75,False
Female,0,True,True,24,True,True,Fiber optic,False,True,True,False,False,False,One year,False,Bank transfer (automatic),83.15,1995.6,False
Female,0,False,False,11,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,False,Electronic check,90.15,991.65,True
Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.05,45.05,True
Female,0,True,False,56,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),103.2,5779.2,False
Female,0,False,False,1,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,75.8,75.8,True
Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Electronic check,19.45,19.45,False
Female,0,False,False,7,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.3,555.1,True
Female,1,True,False,55,True,False,Fiber optic,False,False,True,True,True,False,Two year,False,Credit card (automatic),88.8,4884.0,False
Female,0,False,False,2,False,,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,30.9,61.8,True
Female,0,True,True,72,True,True,DSL,True,False,True,True,True,True,Two year,True,Credit card (automatic),85.9,6184.8,False
Female,1,False,False,45,False,,DSL,False,False,False,False,False,True,One year,False,Electronic check,34.2,1539.0,False
Female,0,False,False,47,True,False,No,,,,,,,Two year,False,Mailed check,20.15,947.05,False
Female,1,False,False,46,True,False,Fiber optic,False,True,False,False,True,True,One year,False,Credit card (automatic),95.25,4381.5,True
Male,0,False,False,2,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,50.3,100.6,False
Female,0,True,False,2,True,False,Fiber optic,True,False,False,True,False,False,Month-to-month,True,Electronic check,80.15,160.3,False
Female,0,True,False,12,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,51.25,615.0,False
Female,1,True,False,68,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),89.6,6092.8,True
Male,0,True,True,69,True,False,Fiber optic,False,False,False,True,True,True,Two year,True,Credit card (automatic),95.2,6568.8,False
Male,1,False,True,56,True,False,Fiber optic,True,False,False,False,True,True,One year,False,Credit card (automatic),94.8,5308.8,False
Female,1,False,False,4,True,True,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,80.25,321.0,False
Male,0,True,False,64,True,True,DSL,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),76.1,4870.4,False
Male,0,True,False,59,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Electronic check,110.15,6498.85,True
Male,0,True,True,62,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),115.55,7164.1,False
Male,0,True,True,63,True,True,No,,,,,,,Two year,False,Credit card (automatic),24.65,1552.95,False
Female,0,False,False,53,False,,DSL,True,True,True,True,True,False,One year,True,Electronic check,53.6,2840.8,False
Male,0,True,True,5,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.45,97.25,False
Male,1,True,False,49,True,True,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Electronic check,88.2,4321.8,False
Female,0,True,True,62,True,True,Fiber optic,True,False,False,False,True,True,Two year,True,Bank transfer (automatic),101.15,6271.3,False
Female,0,True,False,55,True,False,DSL,True,True,False,True,False,False,Two year,False,Mailed check,56.8,3124.0,False
Female,1,True,False,71,True,False,Fiber optic,True,True,True,True,True,False,Two year,True,Electronic check,99.4,7057.4,False
Female,0,True,True,72,True,False,No,,,,,,,Two year,True,Credit card (automatic),20.1,1447.2,False
Male,0,True,True,36,False,,DSL,True,False,True,True,True,True,One year,False,Credit card (automatic),60.7,2185.2,False
Male,0,True,False,25,True,False,No,,,,,,,One year,True,Bank transfer (automatic),20.95,523.75,False
Female,1,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),114.85,8269.2,False
Female,0,False,False,36,True,False,No,,,,,,,One year,True,Bank transfer (automatic),19.25,693.0,False
Male,0,False,False,1,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Mailed check,62.8,62.8,False
Female,0,True,False,72,True,True,Fiber optic,True,False,True,False,True,True,Two year,True,Electronic check,105.5,7596.0,False
Male,0,True,True,59,True,False,No,,,,,,,Two year,False,Mailed check,19.85,1171.15,False
Male,1,True,False,7,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.5,626.5,True
Female,0,False,False,1,True,False,DSL,False,False,True,True,True,True,One year,False,Credit card (automatic),74.1,74.1,False
Female,0,True,True,30,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,107.5,3225.0,False
Male,0,False,False,64,True,False,No,,,,,,,Two year,False,Mailed check,19.55,1251.2,False
Male,0,False,False,63,True,True,DSL,True,True,True,True,False,False,One year,False,Bank transfer (automatic),68.8,4334.4,False
Male,1,True,False,72,True,True,DSL,True,True,True,False,True,True,Two year,False,Credit card (automatic),84.45,6080.4,False
Male,0,True,False,8,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.0,600.0,True
Female,0,False,False,62,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),84.5,5239.0,False
Male,0,True,True,67,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),111.2,7450.4,False
Male,0,False,False,6,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,44.75,268.5,True
Female,0,True,True,70,True,True,DSL,True,False,False,True,True,True,Two year,True,Bank transfer (automatic),80.6,5642.0,False
Female,1,False,False,20,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,False,Bank transfer (automatic),80.7,1614.0,False
Female,0,False,False,5,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,75.6,378.0,False
Female,0,True,True,24,False,,DSL,True,True,True,False,True,True,One year,False,Electronic check,57.6,1382.4,False
Female,0,True,False,11,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.05,484.55,True
Male,0,True,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Credit card (automatic),110.6,7963.2,False
Female,0,True,True,66,True,False,DSL,True,True,False,True,False,False,Two year,True,Credit card (automatic),58.2,3841.2,False
Female,0,True,True,45,True,False,DSL,True,False,True,True,True,True,Two year,True,Mailed check,81.0,3645.0,False
Female,0,True,True,69,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.7,1359.3,False
Male,1,True,False,15,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),85.6,1284.0,True
Female,0,False,False,28,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),59.55,1667.4,False
Female,0,False,False,70,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),115.55,8088.5,True
